Region,BGC,Unit,Spp,RefSuit,ESuitAB,ESuit,Comment,NonProd,FN1,FN2,FN3,FN4,FN5,FN6
Vancouver,CDFmm,CDFmm/12,Dr,0,1,1,,,901,,,,,
Vancouver,CDFmm,CDFmm/12,Fd,1,1,2,sites are too wet,,1,,,,,
Vancouver,CDFmm,CDFmm/12,Mb,0,2,2,,,41,900,,,,
Vancouver,CDFmm,CDFmm/13,Act,0,1,2,,,41,42,900,,,
Vancouver,CDFmm,CDFmm/13,Bg,1,1,1,,,1,47,,,,
Vancouver,CDFmm,CDFmm/13,Cw,1,1,1,,,1,,,,,
Vancouver,CDFmm,CDFmm/13,Dr,0,1,1,,,41,42,900,,,
Vancouver,CDFmm,CDFmm/13,Fd,2,2,2,,,1,,,,,
Vancouver,CDFmm,CDFmm/13,Mb,0,2,2,,,41,900,,,,
Vancouver,CDFmm,CDFmm/14,Act,0,1,1,,,901,,,,,
Vancouver,CDFmm,CDFmm/14,Bg,2,2,2,,,1,47,,,,
Vancouver,CDFmm,CDFmm/14,Cw,1,1,1,,,1,,,,,
Vancouver,CDFmm,CDFmm/14,Dr,0,1,1,,,901,,,,,
Vancouver,CDFmm,CDFmm/14,Mb,0,3,3,,,901,,,,,
Vancouver,CWHdm,CWHdm/01,Act,0,3,3,,,901,,,,,
Vancouver,CWHdm,CWHdm/01,Cw,3,2,2,,,,,,,,
Vancouver,CWHdm,CWHdm/01,Dr,0,2,2,,,7,42,900,,,
Vancouver,CWHdm,CWHdm/01,Ep,0,3,3,,,18,900,,,,
Vancouver,CWHdm,CWHdm/01,Fd,1,1,1,,,,,,,,
Vancouver,CWHdm,CWHdm/01,Hw,2,1,2,wetter portions,,24,,,,,
Vancouver,CWHdm,CWHdm/01,Mb,0,2,2,,,901,,,,,
Vancouver,CWHdm,CWHdm/01,Pw,3,3,3,,,31,,,,,
Vancouver,CWHdm,CWHdm/01,Ra,0,5,5,,,900,,,,,
Vancouver,CWHdm,CWHdm/02,Fd,2,2,2,Marginal Productivity,NonProd,,,,,,
Vancouver,CWHdm,CWHdm/02,Mb,0,2,2,Marginal Productivity,NonProd,901,,,,,
Vancouver,CWHdm,CWHdm/02,Pl,1,1,2,Marginal Productivity,NonProd,,,,,,
Vancouver,CWHdm,CWHdm/02,Qg,0,5,5,Marginal Productivity,NonProd,901,,,,,
Vancouver,CWHdm,CWHdm/02,Ra,0,3,3,Marginal Productivity,NonProd,900,,,,,
Vancouver,CWHdm,CWHdm/03,Act,0,3,3,,,901,,,,,
Vancouver,CWHdm,CWHdm/03,Cw,3,2,2,,,,,,,,
Vancouver,CWHdm,CWHdm/03,Dr,0,3,3,,,901,,,,,
Vancouver,CWHdm,CWHdm/03,Ep,0,3,3,,,901,,,,,
Vancouver,CWHdm,CWHdm/03,Fd,1,1,1,,,,,,,,
Vancouver,CWHdm,CWHdm/03,Hw,3,1,1,,,,,,,,
Vancouver,CWHdm,CWHdm/03,Lw,3,4,4,trial use,,23,,,,,
Vancouver,CWHdm,CWHdm/03,Mb,0,2,2,,,901,,,,,
Vancouver,CWHdm,CWHdm/03,Ra,0,3,3,,,900,,,,,
Vancouver,CWHdm,CWHdm/04,Act,0,3,3,,,901,,,,,
Vancouver,CWHdm,CWHdm/04,Cw,3,2,2,,,,,,,,
Vancouver,CWHdm,CWHdm/04,Dr,0,2,2,,,901,,,,,
Vancouver,CWHdm,CWHdm/04,Ep,0,3,3,,,901,,,,,
Vancouver,CWHdm,CWHdm/04,Fd,1,1,1,,,,,,,,
Vancouver,CWHdm,CWHdm/04,Lw,3,4,4,trial use,,23,,,,,
Vancouver,CWHdm,CWHdm/04,Mb,0,2,2,,,901,,,,,
Vancouver,CWHdm,CWHdm/04,Pw,3,3,3,,,31,,,,,
Vancouver,CWHdm,CWHdm/04,Qg,0,5,5,,,901,,,,,
Vancouver,CWHdm,CWHdm/04,Ra,0,5,5,,,900,,,,,
Vancouver,CWHdm,CWHdm/05,Act,0,2,2,,,42,900,,,,
Vancouver,CWHdm,CWHdm/05,Bg,,3,3,,,67,47,,,,
Vancouver,CWHdm,CWHdm/05,Cw,1,1,1,,,,,,,,
Vancouver,CWHdm,CWHdm/05,Dr,0,2,2,,,42,900,,,,
Vancouver,CWHdm,CWHdm/05,Ep,0,3,3,,,18,900,,,,
Vancouver,CWHdm,CWHdm/05,Fd,1,1,1,,,,,,,,
Vancouver,CWHdm,CWHdm/05,Hw,3,2,2,,,,,,,,
Vancouver,CWHdm,CWHdm/05,Mb,0,2,2,,,901,,,,,
Vancouver,CWHdm,CWHdm/05,Pw,3,3,3,,,31,,,,,
Vancouver,CWHdm,CWHdm/06,Act,0,3,3,,,901,,,,,
Vancouver,CWHdm,CWHdm/06,Cw,1,1,1,,,,,,,,
Vancouver,CWHdm,CWHdm/06,Dr,0,2,2,,,7,41,900,,,
Vancouver,CWHdm,CWHdm/06,Ep,0,3,3,,,18,900,,,,
Vancouver,CWHdm,CWHdm/06,Fd,3,1,2,sites are too wet,,1,,,,,
Vancouver,CWHdm,CWHdm/06,Hw,1,1,1,,,,,,,,
Vancouver,CWHdm,CWHdm/06,Mb,0,2,2,,,901,,,,,
Vancouver,CWHdm,CWHdm/07,Act,0,2,1,,,41,900,,,,
Vancouver,CWHdm,CWHdm/07,Bg,1,2,2,,,47,,,,,
Vancouver,CWHdm,CWHdm/07,Cw,1,1,1,,,,,,,,
Vancouver,CWHdm,CWHdm/07,Dr,0,2,1,,,41,900,,,,
Vancouver,CWHdm,CWHdm/07,Ep,0,3,3,,,18,900,,,,
Vancouver,CWHdm,CWHdm/07,Fd,1,1,1,,,,,,,,
Vancouver,CWHdm,CWHdm/07,Hw,3,2,5,,,,,,,,
Vancouver,CWHdm,CWHdm/07,Mb,0,2,2,,,41,900,,,,
Vancouver,CWHdm,CWHdm/08,Act,0,1,1,,,41,901,,,,
Vancouver,CWHdm,CWHdm/08,Bg,1,2,2,,,47,,,,,
Vancouver,CWHdm,CWHdm/08,Cw,1,1,1,,,,,,,,
Vancouver,CWHdm,CWHdm/08,Dr,0,1,1,,,41,900,,,,
Vancouver,CWHdm,CWHdm/08,Ep,0,3,3,,,18,900,,,,
Vancouver,CWHdm,CWHdm/08,Mb,0,2,2,,,41,900,,,,
Vancouver,CWHdm,CWHdm/09,Act,0,1,1,,,41,900,,,,
Vancouver,CWHdm,CWHdm/09,Bg,2,2,2,,,1,47,,,,
Vancouver,CWHdm,CWHdm/09,Cw,2,2,2,,,1,,,,,
Vancouver,CWHdm,CWHdm/09,Dr,0,1,1,,,41,900,,,,
Vancouver,CWHdm,CWHdm/09,Ep,0,3,3,,,18,900,,,,
Vancouver,CWHdm,CWHdm/09,Mb,0,2,2,,,41,900,,,,
Vancouver,CWHdm,CWHdm/10,Act,0,1,1,,,901,,,,,
Vancouver,CWHdm,CWHdm/10,Dr,0,1,1,,,901,,,,,
Vancouver,CWHdm,CWHdm/10,Ep,0,3,3,,,901,,,,,
Vancouver,CWHdm,CWHdm/10,Mb,0,2,2,,,901,,,,,
Vancouver,CWHdm,CWHdm/11,Cw,3,3,3,Marginal Productivity,NonProd,1,,,,,
Vancouver,CWHdm,CWHdm/11,Pl,1,1,2,Marginal Productivity,NonProd,1,,,,,
Vancouver,CWHdm,CWHdm/12,Act,0,2,2,,,901,,,,,
Vancouver,CWHdm,CWHdm/12,Cw,1,1,1,,,1,,,,,
Vancouver,CWHdm,CWHdm/12,Dr,0,2,2,,,901,,,,,
Vancouver,CWHdm,CWHdm/12,Ep,0,3,3,,,901,,,,,
Vancouver,CWHdm,CWHdm/12,Hw,3,3,3,,,1,2,,,,
Vancouver,CWHdm,CWHdm/12,Mb,0,2,2,,,901,,,,,
Vancouver,CWHdm,CWHdm/12,Pw,3,3,3,,,31,,,,,
Vancouver,CWHdm,CWHdm/12,Ss,3,3,3,,,35,,,,,
Vancouver,CWHdm,CWHdm/13,Act,0,1,1,,,41,900,,,,
Vancouver,CWHdm,CWHdm/13,Bg,1,2,2,,,47,,,,,
Vancouver,CWHdm,CWHdm/13,Cw,1,1,1,,,,,,,,
Vancouver,CWHdm,CWHdm/13,Dr,0,1,1,,,41,900,,,,
Vancouver,CWHdm,CWHdm/13,Ep,0,3,3,,,18,900,,,,
Vancouver,CWHdm,CWHdm/13,Fd,2,2,2,,,1,,,,,
Vancouver,CWHdm,CWHdm/13,Mb,0,2,2,,,41,900,,,,
Vancouver,CWHdm,CWHdm/14,Act,0,1,1,,,41,900,,,,
Vancouver,CWHdm,CWHdm/14,Bg,1,2,2,,,1,47,,,,
Vancouver,CWHdm,CWHdm/14,Cw,1,1,1,,,1,,,,,
Vancouver,CWHdm,CWHdm/14,Dr,0,1,1,,,41,900,,,,
Vancouver,CWHdm,CWHdm/14,Ep,0,3,3,,,18,900,,,,
Vancouver,CWHdm,CWHdm/14,Mb,0,2,2,,,41,900,,,,
Vancouver,CWHdm,CWHdm/15,Act,0,1,1,,,901,,,,,
Vancouver,CWHdm,CWHdm/15,Cw,1,1,1,,,1,,,,,
Vancouver,CWHdm,CWHdm/15,Dr,0,1,1,,,901,,,,,
Vancouver,CWHdm,CWHdm/15,Ep,0,3,3,,,901,,,,,
Vancouver,CWHdm,CWHdm/15,Mb,0,3,3,,,901,,,,,
Vancouver,CWHds1,CWHds1/01,Act,0,3,3,,,901,,,,,
Vancouver,CWHds1,CWHds1/01,Cw,3,2,2,,,,,,,,
Vancouver,CWHds1,CWHds1/01,Dr,0,2,2,,,7,40,42,900,,
Vancouver,CWHds1,CWHds1/01,Ep,0,3,3,,,901,,,,,
Vancouver,CWHds1,CWHds1/01,Fd,1,1,1,,,,,,,,
Vancouver,CWHds1,CWHds1/01,Hw,3,2,2,,,,,,,,
Vancouver,CWHds1,CWHds1/01,Mb,0,3,3,,,901,,,,,
Vancouver,CWHds1,CWHds1/01,Pw,3,3,3,,,31,,,,,
Vancouver,CWHds1,CWHds1/02,Fd,2,2,2,Marginal Productivity,NonProd,,,,,,
Vancouver,CWHds1,CWHds1/02,Pl,1,1,2,Marginal Productivity,NonProd,,,,,,
Vancouver,CWHds1,CWHds1/03,Act,0,3,3,,,901,,,,,
Vancouver,CWHds1,CWHds1/03,Cw,3,3,3,,,,,,,,
Vancouver,CWHds1,CWHds1/03,Dr,0,3,3,,,901,,,,,
Vancouver,CWHds1,CWHds1/03,Ep,0,3,3,,,901,,,,,
Vancouver,CWHds1,CWHds1/03,Fd,1,1,1,,,,,,,,
Vancouver,CWHds1,CWHds1/03,Hw,3,3,3,,,,,,,,
Vancouver,CWHds1,CWHds1/03,Mb,0,3,3,,,901,,,,,
Vancouver,CWHds1,CWHds1/03,Pl,2,2,2,,,,,,,,
Vancouver,CWHds1,CWHds1/03,Py,2,4,4,,,7,18,23,,,
Vancouver,CWHds1,CWHds1/04,Act,0,3,3,,,901,,,,,
Vancouver,CWHds1,CWHds1/04,Cw,3,3,3,,,,,,,,
Vancouver,CWHds1,CWHds1/04,Dr,0,2,2,,,901,,,,,
Vancouver,CWHds1,CWHds1/04,Ep,0,3,3,,,901,,,,,
Vancouver,CWHds1,CWHds1/04,Fd,1,1,1,,,,,,,,
Vancouver,CWHds1,CWHds1/04,Mb,0,2,2,,,17,900,,,,
Vancouver,CWHds1,CWHds1/04,Pw,3,3,3,,,31,,,,,
Vancouver,CWHds1,CWHds1/04,Py,3,4,4,,,18,23,,,,
Vancouver,CWHds1,CWHds1/05,Act,0,2,2,,,42,900,,,,
Vancouver,CWHds1,CWHds1/05,Bp,3,4,4,,,13,23,47,,,
Vancouver,CWHds1,CWHds1/05,Cw,3,2,2,,,,,,,,
Vancouver,CWHds1,CWHds1/05,Dr,0,2,2,,,40,42,900,,,
Vancouver,CWHds1,CWHds1/05,Ep,0,3,3,,,901,,,,,
Vancouver,CWHds1,CWHds1/05,Fd,1,1,1,,,,,,,,
Vancouver,CWHds1,CWHds1/05,Hw,3,2,2,,,,,,,,
Vancouver,CWHds1,CWHds1/05,Mb,0,2,2,,,17,900,,,,
Vancouver,CWHds1,CWHds1/05,Pw,3,3,3,,,13,31,,,,
Vancouver,CWHds1,CWHds1/06,Act,0,3,3,,,901,,,,,
Vancouver,CWHds1,CWHds1/06,Cw,3,1,1,,,,,,,,
Vancouver,CWHds1,CWHds1/06,Dr,0,2,2,,,7,40,41,900,,
Vancouver,CWHds1,CWHds1/06,Ep,0,3,3,,,901,,,,,
Vancouver,CWHds1,CWHds1/06,Fd,2,2,2,,,,,,,,
Vancouver,CWHds1,CWHds1/06,Hw,1,1,1,,,,,,,,
Vancouver,CWHds1,CWHds1/06,Mb,0,3,3,,,901,,,,,
Vancouver,CWHds1,CWHds1/07,Act,0,2,1,,,41,900,,,,
Vancouver,CWHds1,CWHds1/07,Bg,1,1,1,,,47,,,,,
Vancouver,CWHds1,CWHds1/07,Bp,0,4,4,,,13,23,47,,,
Vancouver,CWHds1,CWHds1/07,Cw,1,1,1,,,,,,,,
Vancouver,CWHds1,CWHds1/07,Dr,0,2,1,,,40,41,900,,,
Vancouver,CWHds1,CWHds1/07,Ep,0,3,3,,,901,,,,,
Vancouver,CWHds1,CWHds1/07,Fd,1,1,1,,,,,,,,
Vancouver,CWHds1,CWHds1/07,Hw,3,2,2,,,,,,,,
Vancouver,CWHds1,CWHds1/07,Mb,0,2,2,,,17,41,900,,,
Vancouver,CWHds1,CWHds1/08,Act,0,1,1,,,41,900,,,,
Vancouver,CWHds1,CWHds1/08,Bg,1,1,1,,,47,,,,,
Vancouver,CWHds1,CWHds1/08,Cw,1,1,1,,,,,,,,
Vancouver,CWHds1,CWHds1/08,Dr,0,1,1,,,40,41,900,,,
Vancouver,CWHds1,CWHds1/08,Ep,0,3,3,,,901,,,,,
Vancouver,CWHds1,CWHds1/08,Mb,0,2,2,,,17,41,900,,,
Vancouver,CWHds1,CWHds1/08,Ss,1,2,2,,,35,,,,,
Vancouver,CWHds1,CWHds1/09,Act,0,1,1,,,41,900,,,,
Vancouver,CWHds1,CWHds1/09,Bg,2,2,2,,,1,47,,,,
Vancouver,CWHds1,CWHds1/09,Cw,2,2,2,,,1,,,,,
Vancouver,CWHds1,CWHds1/09,Dr,0,1,1,,,40,41900,,,,
Vancouver,CWHds1,CWHds1/09,Ep,0,3,3,,,901,,,,,
Vancouver,CWHds1,CWHds1/09,Mb,0,2,2,,,17,41,900,,,
Vancouver,CWHds1,CWHds1/10,Act,0,1,1,,,901,,,,,
Vancouver,CWHds1,CWHds1/10,Dr,0,1,1,,,901,,,,,
Vancouver,CWHds1,CWHds1/10,Ep,0,3,3,,,901,,,,,
Vancouver,CWHds1,CWHds1/10,Mb,0,3,3,,,901,,,,,
Vancouver,CWHds1,CWHds1/11,Cw,3,3,3,Marginal Productivity,NonProd,1,,,,,
Vancouver,CWHds1,CWHds1/11,Pl,1,1,2,Marginal Productivity,NonProd,1,,,,,
Vancouver,CWHds1,CWHds1/12,Act,0,3,3,,,901,,,,,
Vancouver,CWHds1,CWHds1/12,Cw,1,1,1,,,1,,,,,
Vancouver,CWHds1,CWHds1/12,Dr,0,3,3,,,901,,,,,
Vancouver,CWHds1,CWHds1/12,Ep,0,3,3,,,901,,,,,
Vancouver,CWHds1,CWHds1/12,Mb,0,3,3,,,901,,,,,
Vancouver,CWHds1,CWHds1/12,Pl,3,3,3,,,7,,,,,
Vancouver,CWHds2,CWHds2/01,Act,0,3,3,,,901,,,,,
Vancouver,CWHds2,CWHds2/01,Cw,3,3,3,,,,,,,,
Vancouver,CWHds2,CWHds2/01,Dr,0,2,2,,,901,,,,,
Vancouver,CWHds2,CWHds2/01,Ep,0,2,2,,,901,,,,,
Vancouver,CWHds2,CWHds2/01,Fd,1,1,2,montane limits,,,,,,,
Vancouver,CWHds2,CWHds2/01,Hw,2,2,2,,,24,,,,,
Vancouver,CWHds2,CWHds2/01,Mb,0,3,3,,,901,,,,,
Vancouver,CWHds2,CWHds2/02,Fd,3,2,2,,,52,,,,,
Vancouver,CWHds2,CWHds2/02,Pl,1,1,2,Marginal Productivity,NonProd,,,,,,
Vancouver,CWHds2,CWHds2/03,Act,0,3,3,,,901,,,,,
Vancouver,CWHds2,CWHds2/03,Cw,3,3,3,,,,,,,,
Vancouver,CWHds2,CWHds2/03,Dr,0,3,3,,,901,,,,,
Vancouver,CWHds2,CWHds2/03,Ep,0,3,3,,,901,,,,,
Vancouver,CWHds2,CWHds2/03,Fd,1,1,1,,,,,,,,
Vancouver,CWHds2,CWHds2/03,Hw,3,3,3,,,,,,,,
Vancouver,CWHds2,CWHds2/03,Mb,0,3,3,,,901,,,,,
Vancouver,CWHds2,CWHds2/03,Pl,2,2,2,,,,,,,,
Vancouver,CWHds2,CWHds2/04,Act,0,3,3,,,901,,,,,
Vancouver,CWHds2,CWHds2/04,Cw,3,3,3,,,,,,,,
Vancouver,CWHds2,CWHds2/04,Dr,0,3,3,,,901,,,,,
Vancouver,CWHds2,CWHds2/04,Ep,0,2,2,,,901,,,,,
Vancouver,CWHds2,CWHds2/04,Fd,1,1,1,,,,,,,,
Vancouver,CWHds2,CWHds2/04,Mb,0,3,3,,,16,17,900,,,
Vancouver,CWHds2,CWHds2/04,Pl,2,2,2,,,,,,,,
Vancouver,CWHds2,CWHds2/05,Act,0,2,2,,,42,900,,,,
Vancouver,CWHds2,CWHds2/05,Cw,3,2,2,,,,,,,,
Vancouver,CWHds2,CWHds2/05,Dr,0,2,2,,,40,42,900,,,
Vancouver,CWHds2,CWHds2/05,Ep,0,2,2,,,901,,,,,
Vancouver,CWHds2,CWHds2/05,Fd,1,1,1,,,,,,,,
Vancouver,CWHds2,CWHds2/05,Hw,3,2,2,,,,,,,,
Vancouver,CWHds2,CWHds2/05,Mb,0,3,3,,,16,17,900,,,
Vancouver,CWHds2,CWHds2/05,Ss,3,3,3,,,35,,,,,
Vancouver,CWHds2,CWHds2/06,Act,0,3,3,,,901,,,,,
Vancouver,CWHds2,CWHds2/06,Cw,1,1,1,,,,,,,,
Vancouver,CWHds2,CWHds2/06,Dr,0,2,2,,,7,40,41,900,,
Approx,ESSFmmw,ESSFmmw/04,Bl,,,2,,,,,,,,
Approx,ESSFmmw,ESSFmmw/05,Bl,,,2,,,,,,,,
Approx,ESSFmmw,ESSFmmw/06,Bl,,,2,,,,,,,,
Kamloops,ICHdw3,ICHdw3/101,Fd,1,,,,,58,,,,,
Kamloops,ICHdw3,ICHdw3/101,Cw,1,,,,,,,,,,
Kamloops,ICHdw3,ICHdw3/101,Hw,2,,,,,,,,,,
Kamloops,ICHdw3,ICHdw3/101,Sx,2,,,,,10,,,,,
Kamloops,ICHdw3,ICHdw3/101,Pw,2,,,,,31,,,,,
Kamloops,ICHdw3,ICHdw3/101,Bl,3,,,,,,,,,,
Kamloops,ICHdw3,ICHdw3/101,Lw,3,,,,,203,,,,,
Kamloops,ICHdw3,ICHdw3/101,Pl,3,,,,,,,,,,
Kamloops,ICHdw3,ICHdw3/102,Fd,1,,,,,,,,,,
Kamloops,ICHdw3,ICHdw3/102,Pl,1,,,,,,,,,,
Kamloops,ICHdw3,ICHdw3/102,Py,2,,,,,203,,,,,
Kamloops,ICHdw3,ICHdw3/102,Pw,3,,,,,31,,,,,
Kamloops,ICHdw3,ICHdw3/102,Lw,3,,,,,203,,,,,
Kamloops,ICHdw3,ICHdw3/103,Fd,1,,,,,,,,,,
Kamloops,ICHdw3,ICHdw3/103,Pl,1,,,,,,,,,,
Kamloops,ICHdw3,ICHdw3/103,Pw,2,,,,,31,,,,,
Kamloops,ICHdw3,ICHdw3/103,Lw,3,,,,,203,,,,,
Kamloops,ICHdw3,ICHdw3/103,Py,3,,,,,203,,,,,
Kamloops,ICHdw3,ICHdw3/104,Fd,1,,,,,,,,,,
Kamloops,ICHdw3,ICHdw3/104,Pl,1,,,,,,,,,,
Kamloops,ICHdw3,ICHdw3/104,Cw,2,,,,,28,,,,,
Kamloops,ICHdw3,ICHdw3/104,Pw,2,,,,,31,,,,,
Kamloops,ICHdw3,ICHdw3/104,Sxw,3,,,,,28,,,,,
Kamloops,ICHdw3,ICHdw3/104,Hw,3,,,,,28,,,,,
Kamloops,ICHdw3,ICHdw3/104,Lw,3,,,,,203,,,,,
Kamloops,ICHdw3,ICHdw3/110.1,Cw,1,,,,,,,,,,
Kamloops,ICHdw3,ICHdw3/110.1,Hw,1,,,,,201,,,,,
Kamloops,ICHdw3,ICHdw3/110.1,Sx,2,,,,,,,,,,
Kamloops,ICHdw3,ICHdw3/110.1,Fd,2,,,,,,,,,,
Kamloops,ICHdw3,ICHdw3/110.1,Pw,2,,,,,31,,,,,
Kamloops,ICHdw3,ICHdw3/110.1,Lw,3,,,,,203,,,,,
Kamloops,ICHdw3,ICHdw3/110.1,Bl,3,,,,,,,,,,
Kamloops,ICHdw3,ICHdw3/110.2,Sx,1,,,,,,,,,,
Kamloops,ICHdw3,ICHdw3/110.2,Cw,2,,,,,1,32,,,,
Kamloops,ICHdw3,ICHdw3/110.2,Bl,2,,,,,,,,,,
Kamloops,ICHdw3,ICHdw3/110.2,Pw,3,,,,,31,,,,,
Kamloops,ICHdw3,ICHdw3/110.2,Lw,3,,,,,1,32,203,,,
Kamloops,ICHdw3,ICHdw3/110.2,Hw,3,,,,,1,32,,,,
Kamloops,ICHdw3,ICHdw3/110.2,Fd,3,,,,,1,32,,,,
Kamloops,ICHdw3,ICHdw3/111,Cw,1,,,,,,,,,,
Kamloops,ICHdw3,ICHdw3/111,Sx,1,,,,,,,,,,
Kamloops,ICHdw3,ICHdw3/111,Sx,2,,,,,,,,,,
Kamloops,ICHdw3,ICHdw3/111,Hw,2,,,,,32,,,,,
Kamloops,ICHdw3,ICHdw3/111,Fd,2,,,,,32,,,,,
Kamloops,ICHdw3,ICHdw3/111,Lw,3,,,,,32,203,,,,
Kamloops,ICHdw3,ICHdw3/111,Pw,3,,,,,31,,,,,
Kamloops,ICHdw3,ICHdw3/111,Bl,3,,,,,,,,,,
Kamloops,ICHdw3,ICHdw3/112,Cw,1,,,,,1,32,,,,
Kamloops,ICHdw3,ICHdw3/112,Hw,1,,,,,1,32,,,,
Kamloops,ICHdw3,ICHdw3/112,Bl,2,,,,,1,,,,,
Kamloops,ICHdw3,ICHdw3/112,Sx,2,,,,,1,,,,,
Kamloops,ICHdw3,ICHdw3/113,Cw,1,,,,,1,32,,,,
Kamloops,ICHdw3,ICHdw3/113,Sx,1,,,,,1,,,,,
Kamloops,ICHdw3,ICHdw3/113,Bl,2,,,,,1,,,,,
Kamloops,ICHdw3,ICHdw3/113,Hw,2,,,,,1,33,,,,
Vancouver,CWHds2,CWHds2/06,Ep,0,3,3,,,901,,,,,
Vancouver,CWHds2,CWHds2/06,Fd,2,2,2,,,,,,,,
Vancouver,CWHds2,CWHds2/06,Hw,1,1,1,,,,,,,,
Vancouver,CWHds2,CWHds2/06,Mb,0,3,3,,,901,,,,,
Vancouver,CWHds2,CWHds2/07,Act,0,2,1,,,41,900,,,,
Vancouver,CWHds2,CWHds2/07,Cw,1,1,1,,,,,,,,
Vancouver,CWHds2,CWHds2/07,Dr,0,2,1,,,40,41,900,,,
Vancouver,CWHds2,CWHds2/07,Ep,0,3,3,,,901,,,,,
Vancouver,CWHds2,CWHds2/07,Fd,1,1,2,,,,,,,,
Vancouver,CWHds2,CWHds2/07,Hw,3,2,2,,,,,,,,
Vancouver,CWHds2,CWHds2/07,Mb,0,3,3,,,16,17,41,900,,
Vancouver,CWHds2,CWHds2/07,Ss,2,2,3,,,35,,,,,
Vancouver,CWHds2,CWHds2/08,Act,0,1,1,,,41,900,,,,
Vancouver,CWHds2,CWHds2/08,Cw,1,1,1,,,,,,,,
Vancouver,CWHds2,CWHds2/08,Dr,0,1,1,,,40,41,900,,,
Vancouver,CWHds2,CWHds2/08,Ep,0,3,3,,,901,,,,,
Vancouver,CWHds2,CWHds2/08,Mb,0,3,3,,,16,17,41,900,,
Vancouver,CWHds2,CWHds2/08,Ss,3,3,3,,,35,,,,,
Vancouver,CWHds2,CWHds2/09,Act,0,1,1,,,41,900,,,,
Vancouver,CWHds2,CWHds2/09,Cw,2,2,2,,,1,,,,,
Vancouver,CWHds2,CWHds2/09,Dr,0,1,1,,,40,41,900,,,
Vancouver,CWHds2,CWHds2/09,Ep,0,3,3,,,901,,,,,
Vancouver,CWHds2,CWHds2/09,Mb,0,3,3,,,16,17,41,900,,
Vancouver,CWHds2,CWHds2/09,Ss,3,3,3,,,1,35,,,,
Vancouver,CWHds2,CWHds2/10,Act,0,1,1,,,901,,,,,
Vancouver,CWHds2,CWHds2/10,Dr,0,1,1,,,901,,,,,
Vancouver,CWHds2,CWHds2/10,Ep,0,3,3,,,901,,,,,
Vancouver,CWHds2,CWHds2/10,Mb,0,3,3,,,901,,,,,
Vancouver,CWHds2,CWHds2/11,Cw,3,3,3,Marginal Productivity,NonProd,1,,,,,
Vancouver,CWHds2,CWHds2/11,Pl,1,1,2,Marginal Productivity,NonProd,1,,,,,
Vancouver,CWHds2,CWHds2/12,Act,0,3,3,,,901,,,,,
Vancouver,CWHds2,CWHds2/12,Cw,1,1,1,,,1,,,,,
Vancouver,CWHds2,CWHds2/12,Dr,0,3,3,,,901,,,,,
Vancouver,CWHds2,CWHds2/12,Ep,0,3,3,,,901,,,,,
Vancouver,CWHds2,CWHds2/12,Mb,0,3,3,,,901,,,,,
Vancouver,CWHds2,CWHds2/12,Ss,3,3,3,,,1,35,,,,
Vancouver,CWHmm1,CWHmm1/01,Act,0,3,3,,,901,,,,,
Vancouver,CWHmm1,CWHmm1/01,Cw,2,2,2,,,,,,,,
Vancouver,CWHmm1,CWHmm1/01,Dr,0,2,2,,,7,900,,,,
Vancouver,CWHmm1,CWHmm1/01,Fd,1,1,1,,,,,,,,
Vancouver,CWHmm1,CWHmm1/01,Hw,2,1,2,North Aspect,,10,,,,,
Vancouver,CWHmm1,CWHmm1/01,Mb,0,3,3,,,901,,,,,
Vancouver,CWHmm1,CWHmm1/02,Cw,3,3,3,,,,,,,,
Vancouver,CWHmm1,CWHmm1/02,Fd,2,2,2,,,,,,,,
Vancouver,CWHmm1,CWHmm1/02,Mb,0,3,3,,,901,,,,,
Vancouver,CWHmm1,CWHmm1/02,Pl,1,1,1,,,,,,,,
Vancouver,CWHmm1,CWHmm1/03,Act,0,3,3,,,901,,,,,
Vancouver,CWHmm1,CWHmm1/03,Cw,3,3,3,,,,,,,,
Vancouver,CWHmm1,CWHmm1/03,Dr,0,3,3,,,901,,,,,
Vancouver,CWHmm1,CWHmm1/03,Fd,1,1,1,,,,,,,,
Vancouver,CWHmm1,CWHmm1/03,Hw,3,1,1,,,,,,,,
Vancouver,CWHmm1,CWHmm1/03,Mb,0,3,3,,,901,,,,,
Vancouver,CWHmm1,CWHmm1/04,Act,0,3,3,,,901,,,,,
Vancouver,CWHmm1,CWHmm1/04,Cw,3,2,2,,,,,,,,
Vancouver,CWHmm1,CWHmm1/04,Dr,0,2,2,,,901,,,,,
Vancouver,CWHmm1,CWHmm1/04,Fd,1,1,1,,,,,,,,
Vancouver,CWHmm1,CWHmm1/04,Hw,3,1,1,,,,,,,,
Vancouver,CWHmm1,CWHmm1/04,Mb,0,3,3,,,901,,,,,
Vancouver,CWHmm1,CWHmm1/04,Pw,3,3,3,,,31,,,,,
Vancouver,CWHmm1,CWHmm1/05,Act,0,3,3,,,901,,,,,
Vancouver,CWHmm1,CWHmm1/05,Ba,3,2,2,,,47,,,,,
Vancouver,CWHmm1,CWHmm1/05,Cw,1,1,1,,,,,,,,
Vancouver,CWHmm1,CWHmm1/05,Dr,0,2,2,,,901,,,,,
Vancouver,CWHmm1,CWHmm1/05,Fd,1,1,1,,,,,,,,
Vancouver,CWHmm1,CWHmm1/05,Hw,3,1,1,,,,,,,,
